,geo,text,user,location
707,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",AnikaGupta333,"Kashipur, India"
708,, Poll Q : 164 needed to win Who will win #RCBvSRH ? #IPL2020 👇👇👇#CSKvsMI#PlayBold #SRH #SRHvsRCB #RCBVsSRH#RCBvSRH…,milithebot,
709,,Poll Q : 164 needed to win Who will win #RCBvSRH ? #IPL2020 👇👇👇#CSKvsMI#PlayBold #SRH #SRHvsRCB #RCBVsSRH… ,Ram32014095,
710,," Duck in both normal play &amp; super over in T20s ▶️Shoaib Malik 0(1) &amp; 0(1) (PIA vs HBL, 25th Jul 2013) ▶️Moises Henriqu…",rit_111_,HOWRAH
711,," Two last overs, one man at the centre of it all#DCvKXIP | #IPL2020 ",sidhu_vishnu,"Ramnagar, India"
712,, Dream start to #IPL2020 by namma #Ashwin. A wkt of his very first ball this season 👌 #DCvKXIP#DC #Delh…,SuriyaFans_UK,
713,,  A) Bowled #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020 #ContestAlert #Qui…,Raje_44,
714,, #IPL2020 #Dream11IPL #fantasypremierleague #DCvKXIP #Dream11IPL #Dream11TeamPrediction #Dream11IPL2020  #DCvKXIP yesterday…,MudragadaRaju,"Andhra Pradesh, India"
715,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,Komal_Gujarat,
716,,ABD needs to do a Stoinis here.Something just sounds wrong about that sentence.#SRHvRCB #DCvKXIP #Cricket #ipl2020 #ABD #Stoinis,cricket_broken,
717,, . is back with another set of five questions for Matchday 2 of #IPL2020. Get the right answers and stan…,NoPlaceForDark,"Hyderabad, India"
718,,"  1.Virender Sehwag2.Sandeep Lamichane3.Gulam Bodi4. Cottrell ""Salute""5.Stuart Br… ",NoPlaceForDark,"Hyderabad, India"
719,, #IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key additions in RCB…,square_cut_,
720,, Here’s to the great moments of the first match! We loved every bit of it but here are some of our fan favourites! Chee…,yoloviee,"Hyderabad, India"
721,, Ashwin against his former team 👉🏻A wicket off his first ball.We're just gonna leave this here 😉KXIP - 33/2 (5.1 over…,Gautham77988434,"Tamil Nadu, India"
722,," ""Stuck to my strength, which is hitting straight.""- Marcus StoinisRT if you absolutely loved that knock by …",lmSoldierChandu,
723,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,GulshanDharne,"Dodamarg, India"
724,, . is back with another set of five questions for Matchday 2 of #IPL2020. Get the right answers and stan…,cool_bindra,"New Delhi, India"
725,," Most runs by a batsman in the last 3 overs of an innings in the IPL: 57 (14) Kohli v GL, 201650 (17) Russell v MI, 20…",lmSoldierChandu,
726,," ""Ashwin bowled a brilliant over. He almost changed the game for us.""- Shreyas Iyer#DCvKXIP #Dream11IPL #IPL2020 #YehH…",Gautham77988434,"Tamil Nadu, India"
727,,"  1.Virender Sehwag2.Sandeep Lamichane3.Gulam Bodi4. Cottrell ""Salute""5.Stuart Br… ",sunitakatyal,Delhi
728,, 📹 | ’s thoughts on last night's encounter! 👇#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020 …,saak33120_,
729,, #DCvKXIP #IPL2020 *Scenes during the innings break* ,Chandu_bing,"Apt.19bedfort street,Rajasthan"
730,, That becames the trend😂#RCB #DCvKXIP #IPL2020 ,Sriram_1204,"TamilNadu,India "
731,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,saak33120_,
732,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,saak33120_,
733,, Nicholas Pooran's unfortunate pair in the #DCvKXIP clash is a rare occurrence in a T20 clash 🧐#IPL2020 …,Ashish_peter284,Dubai
734,," Ashwin, Rabada and Axar to #KXIP :#IPL2020 #IPLinUAE #DCvKXIP #ASWIN #DC #KXIPvsDC ",IAMGURPREET1991,Near Wi-fi
735,, #DCvKXIP #ipl2020No oneMayank Agarwal to his teammates ,Chandu_bing,"Apt.19bedfort street,Rajasthan"
736,," ""It was a magical innings from Mayank!"" -  #SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020",GulshanDharne,"Dodamarg, India"
737,,14 overs 108-2 How many runs #RCB? Can add in next 6 overs?? #IPL2020 👇👇👇#CSKvsMI#PlayBold #SRH #SRHvsRCB… ,Ram32014095,
738,, #IPL2020 #DCvKXIP #CricketDhamakaKL Rahul becomes fifth player in IPL history to record unique feat with three-dimension…,Rajnish39150535,
739,," Match tied. Ab Super Over ka waqt aa gaya hai 🤯Dilliwalon, will we win this? 🤞🏻#DCvKXIP #Dream11IPL #IPL2020 #YehHai…",jayavardhan_jay,Visakhaptnam
740,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",jayavardhan_jay,Visakhaptnam
741,, 📹 | ’s thoughts on last night's encounter! 👇#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020 …,ParamMalhi6,"New Delhi, India"
742,, DELHI CAPITAL VS KINGS XI PUNJAB | #IPL2020 |LIVE|UAE|ENGLISH COMMENTARY|PREVIEW |ANALYSIS #DCvKXIP |#DCvsKXIPFull video : h…,Naqi_786,"Cardiff, Wales, UK"
743,, Stoinis had a perfect day as DC win a thriller !!!Read to know:-Game Changing Moments-Areas of Concern-Underrated…,justcricketblog,
744,," ""The third umpire should have made a ruling"" and  discuss THAT short run from last nigh…",SenthilPaul,"Naperville, IL"
745,,Nicholas Pooran's unfortunate pair in the #DCvKXIP clash is a rare occurrence in a T20 clash 🧐#IPL2020 ,Sport360,"Dubai/Abu Dhabi, UAE"
746,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,shethhardik007,"कोलकाता, भारत"
747,,KXIP has complained about the short run controversy#IPL2020 #cricket #DCvKXIP ,CricketTimesHQ,"Lucknow, Uttar Pradesh"
748,, IPL= Talent meets Opportunity. Ravi Bishnoi has further confirmed what we thought of him. Temperament is impressive. Ski…,shreysheth15,
749,, It hurts 💔💔 💔#IPL2020 #DCvKXIP ,varun_tyagi09,Out of reach.
750,, It hurts 💔💔 💔#IPL2020 #DCvKXIP ,BeingGoodOne,"Haridwar - Uttrakhand,INDIA"
751,, IPL Question for Today. #ipl2020 #dcvkxip #dcvskxip ,GarimaChauhan7,
752,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",PDTwee,NCR INDIA
753,, #IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key additions in RCB…,_CricKaushik_,
754,, The good news keeps coming for Delhi Capitals  #IPL2020 #DCvKXIP ,AVINASH49465394,
755,, Oke match lo two duck outs ante Maatala..  #DCvKXIP #IPL2020 ,ShaikYounus18,"Hyderabad, India"
756,," Match 2. 0.2: WICKET! KL Rahul (0) is out, c Axar Patel b Kagiso Rabada,   #DCvKXIP #Dream11IPL #IPL2020",SanketK36611673,
757,," On a serious note,  is very innovative with commentary! “गेंद गयी quarantine mein” is legit awesome! #DC…",SaroySaroyp15,"Chandigarh, India"
758,, The game was pretty much hanging in the balance until when the umpires didn't SEE what we all SAW. 🤷‍♂️Describe yesterda…,SportsZealot07,"Nashik, India. "
759,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Biyas9,"Dubai, United Arab Emirates"
760,, New pictures exclusives : #PreityZinta ( ) during the #DCvKXIP  match today #KXIP #LivePunjabiPlayPunj…,MOHALIKINGS,"Bengaluru, India"
761,, Queen cheering the Kings 👑The way she cheers #KXIP is just ❤❤❤ Even during this #coronavirus Pandemic she made sure that sh…,MOHALIKINGS,"Bengaluru, India"
762,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,MysticBroly_,
763,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,MonsterKumar2,
764,, Rabada is checking balls of  from his super over ball #IPL2020 #DCvKXIP,ShivamM41993955,
765,, 4️⃣-0️⃣-1️⃣5️⃣-3️⃣An amazing spell comes to an end - his best one so far! 🤩#SaddaPunjab  #WakhraSquad #DCvKXIP #IPL20…,PrajwalKumar21,"Bengaluru, India"
766,, #DCvKXIP  #IPL2020 After scoring 89 runs and not getting sent to bat in super over  Mayank Agarwal rn : …,sarcasmboii,"Surat, India"
767,, SHA-MY MY MY! 😍Two quick wickets to start off the season! 🔥#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP …,PrajwalKumar21,"Bengaluru, India"
768,," ""The third umpire should have made a ruling"" and  discuss THAT short run from last nigh…",pranav9983,"Surat, India"
769,,End of powerplay. Who do you think will bowl next?RCB - 53/0 (6)#SRHvRCB #OrangeArmy #KeepRising #RCB… ,iplexpert,India 
770,,Matter of one short run call made the difference #DCwin #IPL2020 #DCvKXIP #cricket #cricketbolo,cricketbolo,Gurgaon
771,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Nayan74623007,"Dhaka, Bangladesh"
772,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,shethhardik007,"कोलकाता, भारत"
773,, Kaha tha na mahaul banayenge! 😎Reply with a 💙 if you are still in awe of our 𝙏𝙃𝙍𝙄𝙇𝙇𝙄𝙉𝙂 𝙒𝙄𝙉? 🐯🔥#DCvKXIP #Dream11IPL #…,jayavardhan_jay,Visakhaptnam
774,, The game was pretty much hanging in the balance until when the umpires didn't SEE what we all SAW. 🤷‍♂️Describe yesterda…,ananditaaaaaaaa,"Mumbai, India"
775,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,J_Since2000,"Madurai South, India"
776,," Duck in both normal play &amp; super over in T20s ▶️Shoaib Malik 0(1) &amp; 0(1) (PIA vs HBL, 25th Jul 2013) ▶️Moises Henriqu…",sharifS10187,"Mumbai, India"
777,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,MounikaPutta2,vijayawada
778,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",Joseph_sarath7,Thalapathy World
779,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Gajal_Dalmia,India
780,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,PollaiSuraj,
781,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,muhilan_muhi,"Madurai South, India"
782,, Give it up for Magical Mayank ✨#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP  ,MounikaPutta2,vijayawada
783,, Here’s to the great moments of the first match! We loved every bit of it but here are some of our fan favourites! Chee…,PriyankaS914,"Mohali, India"
784,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,muhilan_muhi,"Madurai South, India"
785,, Give it up for Magical Mayank ✨#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP  ,Roshan04596895,
786,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,RakshithBJ2,"Bengaluru, India"
787,, Give it up for Magical Mayank ✨#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP  ,Sami11382949,
788,," Most runs by a batsman in the last 3 overs of an innings in the IPL: 57 (14) Kohli v GL, 201650 (17) Russell v MI, 20…",AbhishekYragyam,"Jagtial, India"
789,,Hahaha #IPL2020 isn't  game of luck but definitely u need to be  lucky  for right umpires like #DCvKXIP 🥰😂 ,DrShweta90,DUBAI UNITED ARAB EMIRATES 
790,, RCB FANS : EE SALA CUP NAMADE 🏆OTHER TEAM FANS : AIYOOO 😂😂         Check out our Insta page! :)👇…,ASMani33888488,
791,,DC defeated KXIP in their first match that went down to Super Over. #DCvKXIP #IPL2020 #cricket ,CricketTimesHQ,"Lucknow, Uttar Pradesh"
792,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",ThalaSun,"Chennai, India"
793,, Queen cheering the Kings 👑The way she cheers #KXIP is just ❤❤❤ Even during this #coronavirus Pandemic she made sure that sh…,HaSanMDD,"New Delhi, India"
794,, Human errors are part of the game. It's not the first time an umpire has made a mistake. If you can't score 1 off 3 bal…,MohitMo65098512,"Indore, India"
795,, #DCvKXIP #IPL2020 *Scenes during the innings break* ,RachitNawal,
796,,Aaron finch's weakness against inswing delivery of bhuvaneshwar kumar #DCvKXIP #IPL2020 ,saurabhjumledar,
797,, Crush : i like damaged personalities.Me: *trying to impress her*I'm still supporting Delhi Capitals in IPL#IPL2020…,Abhi_Ajith_Tmk,"Bengaluru, India"
798,, #DCvKXIP #ipl2020No oneMayank Agarwal to his teammates ,RachitNawal,
799,, #IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key additions in RCB…,nitinst,"Bengaluru, Karnataka"
800,, #IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key additions in RCB…,RJVV55,"Kerala, India"
801,," 18.3 in Kings XI Punjab's chase was declared as a short run, but replays suggest it might have not been one 😯…",Tej75755943,
802,, The game was pretty much hanging in the balance until when the umpires didn't SEE what we all SAW. 🤷‍♂️Describe yesterda…,CricCrazyNIKS,"Mumbai, India"
803,," Get set for a hot contest as DC takes on KXIP, but the catch is, you could win lucky gifts by Cothas!#Cothas #CothasCof…",Dazzlingcutie1,Mumbai
804,, At the end of the match I really missed her beautiful dimples.💔💔#IPL2020 #DCvKXIP ,Aashu_Shaahee,
805,, #IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key additions in RCB…,MontyPanesar,
806,, Another RCB player..😁#IPL2020 #DCvKXIP ,AK_Is_World,India🇮🇳
807,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,happee_rajput,"Punjab, India"
808,, I love Mayank Agarwal bat. I love Mayank Agarwal talk about cricket. Love him totally. And this knock may have put Gayle…,MuddassarMian,
809,,"Transfers before Match 3:Rabada, Iyer OUTWarner, Yadav INHere We Go!#IPL2020 #DCvKXIP#Dream11IPL #IPL2020… ",FJassoos,
810,,#MIvsCSK        😡 vs 😶 who won ?#DCvKXIP        😡 vs 😶 who won ?#SRHvsRCB     😡vs 😶 who won ?Logo says it all… ,vamsiexplores,WTF 2020 
811,,goodnight to everyone except the umpire who cost KXIP their match :) #DCvKXIP #IPL2020,shravntea,she/her 
812,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,HBasha95829840,
813,,Poll Q : How many runs **RCB will make ? #IPL2020 👇👇👇#CSKvsMI#PlayBold #SRH #SRHvsRCB #RCBVsSRH#RCBvSRH… ,Ram32014095,
814,,Yesterday's match was thriller b/w DC &amp; KXIP!! 😍#DCvKXIP #IPL2020 ,Priyankaaa2510,"Lucknow, India"
815,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Vijay35792275,
816,, Here’s to the great moments of the first match! We loved every bit of it but here are some of our fan favourites! Chee…,thejanuaryboy,Hyderabad
817,, #DCvKXIP #ipl2020No oneMayank Agarwal to his teammates ,memeholicbandi,"अगरतला, भारत"
818,,The game was pretty much hanging in the balance until when the umpires didn't SEE what we all SAW. 🤷‍♂️Describe y… ,sportsadda_,
819,," Identical Scores in the IPLDC 157/8, KXIP 157/8 - 2020RR 191/6, KXIP 191/6 - 2015Both games had KXIP chasing#IPL20…",LiveDream11IPL,India
820,," A magical knock from Mayank, wasn't it?Rate his innings on a scale of ❤️ to ❤️❤️#SaddaPunjab  #WakhraSquad #DCvKXIP #…",rajadhanush33,
821,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,prathmesh_1702,"Solapur, India"
822,,#IPLShorts - Can  lead  to IPL trophy?- Controversial umpiring call in #DCvKXIP- Key addit… ,WIONews,India
823,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",pawanwatto,"chennai, India"
824,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,rajadhanush33,
825,, Never truly away from home when #WeRoarTogether 💙#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli ,Rohitkumar0131,"New Delhi, Delhi"
826,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,PavanReddyN777,"Cuddapah, India"
827,, Man of the Match ➡️ Marcus Stoinis 💙RT if you are falling short of words to praise him 🤩#DCvKXIP #Dream11IPL #IPL202…,Rohitkumar0131,"New Delhi, Delhi"
828,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,niallnobiobrien,Here There and Everywhere
829,, Queen cheering the Kings 👑The way she cheers #KXIP is just ❤❤❤ Even during this #coronavirus Pandemic she made sure that sh…,RoyUttam111,"Siliguri, India"
830,,Here’s to the great moments of the first match! We loved every bit of it but here are some of our fan favourites! C… ,AvonCyclesIndia,India
831,, Super Sunday got super entertaining!We have a Super Over as early as the second game. What does that signal for the rema…,VivegamVjs05,Nagercoil
832,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,RRealiene,"New Delhi, India"
833,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Dheeraj38390324,India Punjab Patiala
834,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,saikumarkosuri,"Eluru, India"
835,, Super Sunday got super entertaining!We have a Super Over as early as the second game. What does that signal for the rema…,srivardhan58,
836,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,str_manojkumar,வாழ்க்கை போகும் வழியில் 😏
837,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,SAIVIGN95494118,"Vaniyambadi, India"
838,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,MirzaGh02142359,Kannur
839,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,IndrajithTweets,Sri Lanka
840,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Being_Mathan,"Tamil Nadu, India"
841,, Kaha tha na mahaul banayenge! 😎Reply with a 💙 if you are still in awe of our 𝙏𝙃𝙍𝙄𝙇𝙇𝙄𝙉𝙂 𝙒𝙄𝙉? 🐯🔥#DCvKXIP #Dream11IPL #…,rowdyrakesh91,"Jharkhand, India"
842,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,hruday_1491,
843,, Debutant Ravi Bishnoi reveals his mantra for success against #DC 👇🏻#SaddaSquad #WakhraSquad #DCvKXIP #IPL2020…,jaymal_jat,"Jaipur, India"
844,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,PavanReddyN777,"Cuddapah, India"
845,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,MidhunM77740376,
846,, Man of the Match ➡️ Marcus Stoinis 💙RT if you are falling short of words to praise him 🤩#DCvKXIP #Dream11IPL #IPL202…,Tezuu12,
847,," #MatchRecap 📽️#DCvKXIP can aptly be described as a rollercoaster of emotions 🎢😍ICYMI, here's a quick recap of our dr…",rowdyrakesh91,"Jharkhand, India"
848,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,AkvsAnils,
849,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Sandy_GirlRider,"Hyderabad, India"
850,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,Yaswant02111974,Kuwait
851,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,RizwanH40818952,
852,, How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   https:/…,prudhviraaz03,
853,,How many salutes for his performance last night? 😎#SaddaPunjab #WakhraSquad #DCvKXIP #IPL2020   ,lionsdenkxip,"Punjab, India"
854,, Luck can win matches...Hard luck #KXIP ...#Mayank played fab innings but his blunder cost them the match...#DCvKXIP…,kriyayogastate,Sri Lanka
855,, A super fifty is a milestone that confirms a bigger journey!  congratulations on the 50 go for more! #r…,babitkaushal,"Ambala, India"
856,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,manojku30735347,Chittorgarh
857,, Luck can win matches...Hard luck #KXIP ...#Mayank played fab innings but his blunder cost them the match...#DCvKXIP…,PRADEEPBABUrk,"Chennai, Tamil Nadu"
858,, #SaddaPunjab for today  with Go lions  😊 Sorry capitals 🙄  where is Sandy???…,khadka_sks,
859,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,kailash_kathi,"Tamil Nadu, India"
860,, IPL= Talent meets Opportunity. Ravi Bishnoi has further confirmed what we thought of him. Temperament is impressive. Ski…,iamutkarsh0,"Sitapur, India"
861,, #IPL2020 #DCvKXIP The one-run-short controversy that proved crucial in deciding the result of a thrilling matchhttps:/…,Zoheb_Hamdule,ⓂⓊⓂⒷⒶⒾ
862,, One run short apparently. Robbed #KXIP#DCvKXIP #IPL2020 ,Adrakwaali_chai,Kitchen
863,, Listen in to sadda debutant who returned with some decent bowling figures tonight! 👇#SaddaPunjab #WakhraSquad #DCvKXIP…,sunilsejiya,Kanasar
864,, #IPL2020 #SRHvRCB Michael Slater confirms during pitch report that the same pitch that was used for #DCvKXIP will be use…,scroll_in,
865,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,iiamrcbian,
866,,#IPL2020 #SRHvRCB Michael Slater confirms during pitch report that the same pitch that was used for #DCvKXIP will… ,thefield_in,Where sport happens.
867,," What a cracking spell by , take a bow!#Shami #DCvKXIP#IPL2020",parvezpathan92,Mumbai
868,, What a match! 🔥🔥🔥#DCvKXIP #IPL2020,FarhanKhan88789,"Badnawar, India"
869,, One word. A𝘀𝘁𝗼𝗶𝗻𝗶𝘀hing! #DCvKXIP #IPL2020 ,FarhanKhan88789,"Badnawar, India"
870,,  Why no Live Match on Star Sports 2?? 😡 #KXIPvsDC #DCvKXIP #Dream11IPL #IPL2020,AmitOdedar,
871,, Least balls left to the end of an IPL innings when a player who scored a fifty came to bat:-36 - Marcus Stoinis for #DC tod…,dream11__addict,"Gujarat, India"
872,," With technology available an umpire getting a call wrong, is ridiculous. That wrong call of a short run has robbed …",thoughtscreates,
873,," #MatchRecap 📽️#DCvKXIP can aptly be described as a rollercoaster of emotions 🎢😍ICYMI, here's a quick recap of our dr…",shimmar8,
874,, 👉🏻 ' brutal knock 🔥👉🏻 A game-changing final over ✌🏻👉🏻 Stoin's 'Massive Guns' 💪🏻Lots of insight and laughs a…,shimmar8,
875,, Fewest balls taken to successfully chase a target in Super Over (international teams &amp; T20 leagues):-1 – Perth Scorchers v…,Abhi45tweets,Universe
876,, Perfect thriller on a Sunday with so many twists and turns #IPL2020 #KXIP #DC #DCvKXIP #KXIPvDC #IPL …,BTadakale,Hyderabad
877,," Kagiso Rabada in IPL Super Overs bowled 9 balls and took 3 wickets, while conceding just 9 runs. Going run-a-ball in Super-Ov…",RJVV55,"Kerala, India"
878,, Queen cheering the Kings 👑The way she cheers #KXIP is just ❤❤❤ Even during this #coronavirus Pandemic she made sure that sh…,geetara25332262,
879,, Fewest balls taken to successfully chase a target in Super Over (international teams &amp; T20 leagues):-1 – Perth Scorchers v…,RJVV55,"Kerala, India"
880,, What an incredible asset Kagiso Rabada is. Shreyas Iyer was full of praise for the star quick. 👇#Cricket #DCvKXIP #IPL2020…,robin_rounder,Ranchi
881,, . is back with another set of five questions for Matchday 2 of #IPL2020. Get the right answers and stan…,prashantDocean,"Kolkata, India"
882,, IPL NEWS #IPL2020 #IPLinUAE #CSKvMI #CricketLive #IPL2020Updates #game #gamedev #Matchday #UAE #…,BotTestingGM,
883,, Match 3. A) Bowled#IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020… ,Sandeep55223259,
884,, IPL NEWS #IPL2020 #IPLinUAE #CSKvMI #CricketLive #IPL2020Updates #game #gamedev #Matchday #UAE #…,Gamedevbot9000,
885,,IPL NEWS #IPL2020 #IPLinUAE #CSKvMI #CricketLive #IPL2020Updates #game #gamedev… ,predict_22,Bangalore
886,,What an incredible asset Kagiso Rabada is. Shreyas Iyer was full of praise for the star quick. 👇#Cricket #DCvKXIP… ,cric_blog,
887,, Here is my #IPL2020 upcoming 5 Matches ✔️PREMIUM LINE SCHEDULE.1. #MIvCSK_PREMIUM2. #DCvKXIP_PREMIUM3. #SRHvRCB_FRE…,MandalapuSesha1,"Andhra Pradesh, India"
888,," 18.3 in Kings XI Punjab's chase was declared as a short run, but replays suggest it might have not been one 😯…",VivekBi67936790,
889,, My match analysis for #SRHvRCB join our channel for final updates &amp; teams . #Dream11IPL #dream11Prediction #IPL2020 #DCvK…,YashR066,Reality ki dhaggarlo
890,,Royal Challengers Bangalore - Delhi Capitals#ViratKohli's #RCB 💪💪 has a brilliant record against DelhiCapitals. T… ,cricbuddies,India 🇮🇳
891,, The good news keeps coming for Delhi Capitals  #IPL2020 #DCvKXIP ,Out_SideEdge,"Vijayawada, India"
892,, Mayank Agarwal was the #CricVizPlayeroftheMatch last night in the ridiculous #DCvKXIP contest. Despite playing a sligh…,ChHumayunRT,"Sargodha, Pakistan"
893,, Raaaaa-weeeeeee want to see you shine 💫#SaddaPunjab  #WakhraSquad #DCvKXIP #IPL2020 ,HerryBishnoi,
894,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,Sandeep55223259,
895,, Umpiring error! 18.3 in  chase wasn't a short run.#IPL2020 #DCvKXIP ,tinytwilight1,
896,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",SasiSanapathi,"Andhra Pradesh, India"
897,, #Sports A controversy has risen up after the on-field umpire’s called for a short run in the 19th over of the  c…,medhi_mukut,"गुवाहाटी, भारत"
898,, #IPL2020 #DCvKXIP The one-run-short controversy that proved crucial in deciding the result of a thrilling matchhttps:/…,scroll_in,
899,," How times have changed. Aakash Chopra's ""Darshak bane fielder, Fielder bane darshak"" is now ""Aur yeh gend gayi quarantine m…",abhinavnayak11,
900,, #IPL2020 #DCvKXIP The one-run-short controversy that proved crucial in deciding the result of a thrilling matchhttps:/…,milithebot,
901,,#IPL2020 #DCvKXIP The one-run-short controversy that proved crucial in deciding the result of a thrilling match,thefield_in,Where sport happens.
